국가명,기준연월,소비건수
일본,202301,9352.0
일본,202302,10766.0
일본,202303,17111.0
일본,202304,17131.0
일본,202305,23656.0
일본,202306,28710.0
일본,202307,29758.0
일본,202308,29910.0
일본,202309,34760.0
일본,202310,34924.0
일본,202311,40186.0
일본,202312,29035.0
