,국가명,KTO카테고리소분류,소비금액비율
202501,홍콩,전체,5.11
202502,홍콩,전체,5.53
202503,홍콩,전체,5.85
202504,홍콩,전체,5.86
202505,홍콩,전체,5.52
202506,홍콩,전체,5.29
202507,홍콩,전체,5.38
202508,홍콩,전체,5.27
202509,홍콩,전체,5.64
202510,홍콩,전체,5.09
202511,홍콩,전체,5.75
202512,홍콩,전체,5.74
