국가명,기준연월,소비건수
미국,202501,58581.0
미국,202502,53535.0
미국,202503,75059.0
미국,202504,95000.0
미국,202505,90947.0
미국,202506,101523.0
미국,202507,94030.0
미국,202508,68884.0
미국,202509,84346.0
미국,202510,98009.0
미국,202511,106172.0
미국,202512,97662.0
