국가명,기준연월,소비건수
글로벌,202301,83342.0
글로벌,202302,76786.0
글로벌,202303,112064.0
글로벌,202304,134954.0
글로벌,202305,148496.0
글로벌,202306,155539.0
글로벌,202307,150662.0
글로벌,202308,137600.0
글로벌,202309,150772.0
글로벌,202310,181941.0
글로벌,202311,175198.0
글로벌,202312,151734.0
