기준연월,국가명,KTO카테고리소분류,소비건수비율_전체
202301,글로벌,약국,50.19
202301,글로벌,피부과,11.72
202301,글로벌,대학/종합병원,17.93
202301,글로벌,성형외과,7.15
202301,글로벌,치과,7.18
202301,글로벌,한의학과,3.84
202301,글로벌,안과,1.86
202301,글로벌,한약방,0.14
202302,글로벌,약국,47.14
202302,글로벌,피부과,13.07
202302,글로벌,대학/종합병원,17.48
202302,글로벌,성형외과,9.25
202302,글로벌,치과,6.77
202302,글로벌,한의학과,4.31
202302,글로벌,안과,1.87
202302,글로벌,한약방,0.11
202303,글로벌,약국,48.97
202303,글로벌,피부과,14.39
202303,글로벌,대학/종합병원,15.23
202303,글로벌,성형외과,10.01
202303,글로벌,치과,5.9
202303,글로벌,한의학과,3.59
202303,글로벌,안과,1.79
202303,글로벌,한약방,0.14
202304,글로벌,약국,51.14
202304,글로벌,피부과,15.24
202304,글로벌,대학/종합병원,14.17
202304,글로벌,성형외과,8.77
202304,글로벌,치과,5.59
202304,글로벌,한의학과,3.23
202304,글로벌,안과,1.71
202304,글로벌,한약방,0.15
202305,글로벌,약국,50.39
202305,글로벌,피부과,17.33
202305,글로벌,대학/종합병원,12.7
202305,글로벌,성형외과,8.88
202305,글로벌,치과,5.58
202305,글로벌,한의학과,3.26
202305,글로벌,안과,1.72
202305,글로벌,한약방,0.14
202306,글로벌,약국,48.39
202306,글로벌,피부과,19.63
202306,글로벌,대학/종합병원,12.22
202306,글로벌,성형외과,8.83
202306,글로벌,치과,5.72
202306,글로벌,한의학과,3.21
202306,글로벌,안과,1.88
202306,글로벌,한약방,0.12
202307,글로벌,약국,49.12
202307,글로벌,피부과,20.03
202307,글로벌,대학/종합병원,11.61
202307,글로벌,성형외과,8.04
202307,글로벌,치과,5.79
202307,글로벌,한의학과,3.3
202307,글로벌,안과,1.99
202307,글로벌,한약방,0.13
202308,글로벌,약국,49.61
202308,글로벌,피부과,19.56
202308,글로벌,대학/종합병원,12.19
202308,글로벌,성형외과,8.31
202308,글로벌,치과,5.42
202308,글로벌,한의학과,3.07
202308,글로벌,안과,1.7
202308,글로벌,한약방,0.13
202309,글로벌,약국,49.57
202309,글로벌,피부과,21.83
202309,글로벌,대학/종합병원,10.42
202309,글로벌,성형외과,9.2
202309,글로벌,치과,4.61
202309,글로벌,한의학과,2.75
202309,글로벌,안과,1.47
202309,글로벌,한약방,0.14
202310,글로벌,약국,51.33
202310,글로벌,피부과,20.0
202310,글로벌,대학/종합병원,10.25
202310,글로벌,성형외과,8.97
202310,글로벌,치과,4.93
202310,글로벌,한의학과,2.85
202310,글로벌,안과,1.51
202310,글로벌,한약방,0.16
202311,글로벌,약국,49.3
202311,글로벌,피부과,21.6
202311,글로벌,대학/종합병원,10.44
202311,글로벌,성형외과,9.42
202311,글로벌,치과,4.69
202311,글로벌,한의학과,2.98
202311,글로벌,안과,1.43
202311,글로벌,한약방,0.14
202312,글로벌,약국,51.16
202312,글로벌,피부과,20.01
202312,글로벌,대학/종합병원,10.8
202312,글로벌,성형외과,8.56
202312,글로벌,치과,5.04
202312,글로벌,한의학과,2.83
202312,글로벌,안과,1.47
202312,글로벌,한약방,0.14
