국가명,기준연월,소비금액
글로벌,201901,2.6977628E7
글로벌,201902,2.2475005E7
글로벌,201903,2.9209449E7
글로벌,201904,3.7646036E7
글로벌,201905,3.5188952E7
글로벌,201906,2.9284119E7
글로벌,201907,3.1908089E7
글로벌,201908,2.7451326E7
글로벌,201909,2.9980723E7
글로벌,201910,3.9294297E7
글로벌,201911,3.9505773E7
글로벌,201912,3.9697184E7
