국가명,기준연월,소비건수
글로벌,201901,59753.0
글로벌,201902,48702.0
글로벌,201903,63775.0
글로벌,201904,79048.0
글로벌,201905,80478.0
글로벌,201906,75464.0
글로벌,201907,80559.0
글로벌,201908,71144.0
글로벌,201909,69486.0
글로벌,201910,85834.0
글로벌,201911,81589.0
글로벌,201912,84649.0
